PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,C3,RP,EM,RI,OI,FU,FP,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,DL,D2,EA,PG,WC,WE,SC,GA,PM,OA,HC,HP,DA,UT
J,"Vernygorodskyi, S; Tonchev, AB; Evtimov, NT; Bratoeva, KZ",,,,"Vernygorodskyi, Sergii; Tonchev, Anton B.; Evtimov, Nikolai T.; Bratoeva, Kameliya Zhechkova",,,,,,,,,,,,,,,,,"[Vernygorodskyi, Sergii; Tonchev, Anton B.; Evtimov, Nikolai T.; Bratoeva, Kameliya Zhechkova] Med Univ, Res Inst, Vasc Biol Res Grp RenEVA, Varna 9002, Bulgaria; [Tonchev, Anton B.] Med Univ, Dept Anat & Cell Biol, Varna 9002, Bulgaria; [Evtimov, Nikolai T.] Univ St Anna Hosp, Dept Urol, Varna 9002, Bulgaria; [Bratoeva, Kameliya Zhechkova] Med Univ, Dept Physiol & Pathophysiol, Varna 9002, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Vernygorodskyi, S (corresponding author), Med Univ, Res Inst, Vasc Biol Res Grp RenEVA, Varna 9002, Bulgaria.",sergii.vernygorodsky@mu-varna.bg; anton.tonchev@mu-varna.bg; nikolay.evtimov@mu-varna.bg; kamelia.bratoeva@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001646749200001
J,"Nikolova, S; Gotani, A",,,,"Nikolova, Silviya; Gotani, Aiham",,,,,,,,,,,,,,,,,"[Nikolova, Silviya] Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Social Med & Healthcare Management, Varna, Bulgaria; [Gotani, Aiham] Ziv Med Ctr, Safed, Israel",Medical University Varna; Ziv Medical Center,"Nikolova, S (corresponding author), Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Social Med & Healthcare Management, Varna, Bulgaria.",silviya.p.nikolova@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001645318700001
J,"Valeva, R; Levkova, M; Yahya, D; Hachmeriyan, M; Micheva, I",,,,"Valeva, Radostina; Levkova, Maria; Yahya, Dinnar; Hachmeriyan, Mari; Micheva, Ilina",,,,,,,,,,,,,,,,,"[Valeva, Radostina; Levkova, Maria; Yahya, Dinnar; Hachmeriyan, Mari] Med Univ Varna, Dept Med Genet, Fac Med, Varna 9002, Bulgaria; [Valeva, Radostina; Levkova, Maria; Yahya, Dinnar; Hachmeriyan, Mari] UMHAT St Marina, Lab Med Genet, Varna 9010, Bulgaria; [Micheva, Ilina] Med Univ Varna, Fac Med, Dept Internal Dis 2, Varna 9002, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Valeva, R (corresponding author), Med Univ Varna, Dept Med Genet, Fac Med, Varna 9002, Bulgaria.; Valeva, R (corresponding author), UMHAT St Marina, Lab Med Genet, Varna 9010, Bulgaria.",radostina.valeva@mu-varna.bg; maria.levkova171@gmail.com; dinnar.yahya@mu-varna.bg; mari.hachmeryan@mu-varna.bg; ilina.micheva@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001646972800001
J,"Doneva, JG; Valkov, VD; Donev, IS; Atanasov, AA; Sabit, ZA; Sirakov, IN; Kashlov, YK; Stoyanova, LI; Hadjiolova, RT",,,,"Doneva, Jordanka G.; Valkov, Veselin D.; Donev, Ivan S.; Atanasov, Atanas A.; Sabit, Zafer A.; Sirakov, Ivo N.; Kashlov, Yavor K.; Stoyanova, Lylia I.; Hadjiolova, Radka T.",,,,,,,,,,,,,,,,,"[Doneva, Jordanka G.; Valkov, Veselin D.; Kashlov, Yavor K.; Stoyanova, Lylia I.] Med Univ Varna, Dept Propedeut Internal Med, Bulgaria Marin Drinov Str 55, Varna 9000, Bulgaria; [Doneva, Jordanka G.; Kashlov, Yavor K.; Stoyanova, Lylia I.] St Marina UMHAT, Dept Internal Med, Varna, Bulgaria; [Valkov, Veselin D.; Atanasov, Atanas A.] St Marina UMHAT, Dept Cardiol, Varna, Bulgaria; [Donev, Ivan S.] MHAT Nadezhda, Clin Med Oncol, Sofia, Bulgaria; [Sabit, Zafer A.; Hadjiolova, Radka T.] Med Univ Sofia, Med Fac, Dept Physiol & Pathophysiol, Sofia, Bulgaria; [Sirakov, Ivo N.] Med Univ Sofia, Dept Med Microbiol, Sofia, Bulgaria; [Sirakov, Ivo N.] Med Univ Sofia, Fac Med, Sofia, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Medical University Sofia; Medical University Sofia; Medical University Sofia,"Doneva, JG (corresponding author), Med Univ Varna, Dept Propedeut Internal Med, Bulgaria Marin Drinov Str 55, Varna 9000, Bulgaria.",d12_doneva@abv.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001629966500001
J,"Cherneva, D; Nikolova, N; Dimitrova, T; Ivanov, D; Iliev, I; Georgieva, S; Yaneva, G",,,,"Cherneva, Djeni; Nikolova, Nadezhda; Dimitrova, Tsonka; Ivanov, Dobri; Iliev, Ivelin; Georgieva, Svetlana; Yaneva, Galina",,,,,,,,,,,,,,,,,"[Cherneva, Djeni; Nikolova, Nadezhda; Dimitrova, Tsonka; Ivanov, Dobri; Yaneva, Galina] Med Univ Varna, Fac Pharm, Dept Biol, Varna 9000, Bulgaria; [Iliev, Ivelin; Georgieva, Svetlana] Med Univ Varna, Fac Pharm, Dept Pharmaceut Chem, Varna 9000, Bulgaria",Medical University Varna; Medical University Varna,"Cherneva, D (corresponding author), Med Univ Varna, Fac Pharm, Dept Biol, Varna 9000, Bulgaria.",djeni_cherneva@abv.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001634379800001
J,"Slavova, V; Tarpomanova, T",,,,"Slavova, Veselina; Tarpomanova, Tsvetelina",,,,,,,,,,,,,,,,,"[Slavova, Veselina; Tarpomanova, Tsvetelina] Med Univ Prof Dr Paraskev Stoyanov, Med Coll, Varna, Bulgaria",Medical University Varna,"Slavova, V (corresponding author), Med Univ Prof Dr Paraskev Stoyanov, Med Coll, Varna, Bulgaria.",veselina.slavova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001639809700001
J,"Vernygorodskyi, S; Sekret, T; Tonchev, AB; Bratoeva, KZ; Vernihorodskii, V",,,,"Vernygorodskyi, Sergii; Sekret, Tetiana; Tonchev, Anton B.; Bratoeva, Kameliya Zhechkova; Vernihorodskii, Viktor",,,,,,,,,,,,,,,,,"[Vernygorodskyi, Sergii; Tonchev, Anton B.; Bratoeva, Kameliya Zhechkova] Med Univ, Res Inst, Vasc Biol Res Grp RenEVA, 55 Marin Drinov Str, Varna 9002, Bulgaria; [Sekret, Tetiana; Vernihorodskii, Viktor] Mem Med Univ, Endocrinol Dept Vinnytsia Natl Pirogov, UA-21018 Vinnytsia, Ukraine; [Tonchev, Anton B.] Med Univ, Dept Anat & Cell Biol, Varna 9002, Bulgaria; [Bratoeva, Kameliya Zhechkova] Med Univ, Dept Physiol & Pathophysiol, Varna 9002, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna,"Vernygorodskyi, S (corresponding author), Med Univ, Res Inst, Vasc Biol Res Grp RenEVA, 55 Marin Drinov Str, Varna 9002, Bulgaria.",sergii.vernygorodsky@mu-varna.bg; sekrettv1994@gmail.com; anton.tonchev@mu-varna.bg; kamelia.bratoeva@mu-varna.bg; viktorsergver@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001647137900001
J,"Shishkov, S; Iotova, V; Pelsma, I; Zurita, ALP; Biermasz, N; Ahmed, F",,,,"Shishkov, Savi; Iotova, Violeta; Pelsma, Iris; Priego Zurita, Ana Luisa; Biermasz, Nienke; Ahmed, Faisal",,Endo-ERN Pituitary Transition Care Study Grp,,,,,,,,,,,,,,,"[Shishkov, Savi] Med Univ Varna, UMHAT Sveta Marina, Dept Endocrinol, Clin Endocrinol, Varna, Bulgaria; [Iotova, Violeta] Med Univ Varna, Dept Pediat, Varna, Bulgaria; [Iotova, Violeta] UMHAT Sveta Marina, Pediat Clin Intens Care 1, Varna, Bulgaria; [Pelsma, Iris; Priego Zurita, Ana Luisa; Biermasz, Nienke] Leiden Univ, Med Ctr, Dept Med, Div Endocrinol, Leiden, Netherlands; [Ahmed, Faisal] Univ Glasgow, Off Rare Condit, Glasgow, Scotland; [Ahmed, Faisal] Univ Glasgow, Sch Med Dent & Nursing, Dev Endocrinol Res Grp, Glasgow, Scotland",Medical University Varna; Medical University Varna; Medical University Varna; Leiden University - Excl LUMC; Leiden University; Leiden University Medical Center (LUMC); University of Glasgow; University of Glasgow,"Shishkov, S (corresponding author), Med Univ Varna, UMHAT Sveta Marina, Dept Endocrinol, Clin Endocrinol, Varna, Bulgaria.",savirshishkov@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001681578200014
J,"Piccini, B; Preechasuk, L; De Beaufort, C; Kanaka-Gantenbein, C; Malik, F; Kim, HY; Rica, I; Mirza, J; Leung, J; Elbarbary, N; Iotova, V; Holl, R",,,,"Piccini, B.; Preechasuk, L.; De Beaufort, C.; Kanaka-Gantenbein, C.; Malik, F.; Kim, H. Y.; Rica, I.; Mirza, J.; Leung, J.; Elbarbary, N.; Iotova, V.; Holl, R.",,,,,,,,,,,,,,,,,"[Piccini, B.] Meyer Univ, Diabetol & Endocrinol Unit, Childrens Hosp, IRCCS, Florence, Italy; [Preechasuk, L.] Mahidol Univ, Fac Med, Siriraj Hosp, Siriraj Diabet Ctr Excellence, Bangkok, Thailand; [De Beaufort, C.] Univ Luxemburg, Fac Sci Technol & Med, Ctr Hosp Luxemburg, Pediat Clin, Luxembourg, Luxembourg; [Kanaka-Gantenbein, C.] Natl & Kapodistrian Univ Athens, Endo ERN Aghia Sophia Childrens Hosp, Dept Pediat 1,Aghia Sophia Childrens Hosp, Div Endocrinol Diabet & Metab,Med Sch, Athens, Greece; [Malik, F.] Univ Washington, Sch Med, Dept Pediat, Seattle, WA USA; [Kim, H. Y.] Seoul Natl Univ, Dept Pediat, Div Pediat Endocrinol & Metab, Bundang Hosp, Seongnam, South Korea; [Rica, I.] Hosp Univ Cruces, Pediat Endocrinol Dept, Baracaldo, Spain; [Mirza, J.] Mubarak Alkabeer Hosp, Dept Pediat, Pediat Endocrine & Diabetic Unit, Kuwait, Kuwait; [Leung, J.] Univ British Columbia, Endocrinol, Vancouver, BC, Canada; [Elbarbary, N.] Ain Shams Univ, Dept Pediat, Diabet Unit, Cairo, Egypt; [Iotova, V.] Med Univ Varna, Dept Pediat, Varna, Bulgaria; [Holl, R.] Univ Ulm, Inst Epidemiol & Med Biometry, ZIBMT, Ulm, Germany",University of Florence; Azienda Ospedaliera Universitaria (AOU) MEYER; Mahidol University; Luxembourg Hospital Center; University of Luxembourg; The Aghia Sophia Children's Hospital; National & Kapodistrian University of Athens; University of Washington; University of Washington Seattle; Seoul National University (SNU); Hospital Universitario Cruces; Mubarak Al-Kabeer Hospital; University of British Columbia; Egyptian Knowledge Bank (EKB); Ain Shams University; Medical University Varna; Ulm University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001654924300002
J,"Hristova, E; Zaduryan, L; Vasileva, G; Petkova, I; Radeva, M; Zlatarova, Z",,,,"Hristova, Elitsa; Zaduryan, Lidiya; Vasileva, Gabriela; Petkova, Iliyana; Radeva, Mladena; Zlatarova, Zornitsa",,,,,,,,,,,,,,,,,"[Hristova, Elitsa] Med Univ, Fac Publ Hlth, Dept Optometry & Occupat Dis, Varna 9000, Bulgaria; [Hristova, Elitsa; Zaduryan, Lidiya; Radeva, Mladena; Zlatarova, Zornitsa] Univ Specialized Eye Hosp, Varna 9002, Bulgaria; [Zaduryan, Lidiya; Vasileva, Gabriela; Petkova, Iliyana; Radeva, Mladena; Zlatarova, Zornitsa] Med Univ Varna, Fac Med, Dept Ophthalmol & Visual Sci, Varna 9000, Bulgaria",Medical University Varna; Medical University Varna,"Hristova, E (corresponding author), Med Univ, Fac Publ Hlth, Dept Optometry & Occupat Dis, Varna 9000, Bulgaria.; Hristova, E (corresponding author), Univ Specialized Eye Hosp, Varna 9002, Bulgaria.",elitsa.hristova@mu-varna.bg; znlidiya@gmail.com; g.vasileva333@gmail.com; iliana.v.petkova96@gmail.com; mladena.radeva@mu-varna.bg; zornitsa.zlatarova@mu-varna.bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001648657400001
J,"Stoev, L; Dokova, K; Yankov, Y; Halil, M; Stoeva, M; Manev, R",,,,"Stoev, Lyuben; Dokova, Klara; Yankov, Yanko; Halil, Meral; Stoeva, Martina; Manev, Rostislav",,,,,,,,,,,,,,,,,"[Stoev, Lyuben; Halil, Meral; Stoeva, Martina] Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Gen & Clin Pathol Forens Med & Deontol, Varna, Bulgaria; [Stoev, Lyuben; Halil, Meral] Med Univ Varna Prof Dr Paraskev Stoyanov, St Marina Univ Hosp, Clin Gen & Clin Pathol, Varna, Bulgaria; [Dokova, Klara] Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Social Med & Healthcare Org, Varna, Bulgaria; [Yankov, Yanko] Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Gen & Operat Surg, Varna, Bulgaria; [Yankov, Yanko] Med Univ Varna Prof Dr Paraskev Stoyanov, St Marina Univ Hosp, Clin Maxillofacial Surg, Varna, Bulgaria; [Manev, Rostislav] Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Med Oncol, Varna, Bulgaria; [Manev, Rostislav] Med Univ Varna Prof Dr Paraskev Stoyanov, St Marina Univ Hosp, Clin Med Oncol, Varna, Bulgaria",Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna; Medical University Varna,"Stoev, L (corresponding author), Med Univ Varna Prof Dr Paraskev Stoyanov, Dept Gen & Clin Pathol Forens Med & Deontol, Varna, Bulgaria.; Stoev, L (corresponding author), Med Univ Varna Prof Dr Paraskev Stoyanov, St Marina Univ Hosp, Clin Gen & Clin Pathol, Varna, Bulgaria.",lyubenstoev911@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001641978600001
J,"Kostova, E; Chernogorova, Y",,,,"Kostova, Elka; Chernogorova, Yanita",,,,,,,,,,,,,,,,,"[Kostova, Elka] Med Univ Varna, Med Coll, Varna, Bulgaria; [Chernogorova, Yanita] Med Univ Varna, Ctr Simulat Technol & Med Equipment, Varna, Bulgaria",Medical University Varna; Medical University Varna,"Chernogorova, Y (corresponding author), Med Univ Varna, Ctr Simulat Technol & Med Equipment, Varna, Bulgaria.",yanita.chernogorova@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001629181300004
J,"Kostov, S; Kornovski, Y; Ivanova, V; Metodiev, D; Yordanov, A; Slavchev, S; Ivanova, Y; Seidel, A; Juhasz-Böss, I; Hasan, I; Alkatout, I; Watrowski, R",,,,"Kostov, Stoyan; Kornovski, Yavor; Ivanova, Vesela; Metodiev, Dimitar; Yordanov, Angel; Slavchev, Stanislav; Ivanova, Yonka; Seidel, Anke; Juhasz-Boss, Ingolf; Hasan, Ihsan; Alkatout, Ibrahim; Watrowski, Rafal",,,,,,,,,,,,,,,,,"[Kostov, Stoyan] Med Univ Pleven, Res Inst, Pleven 5800, Bulgaria; [Kostov, Stoyan; Kornovski, Yavor; Slavchev, Stanislav; Ivanova, Yonka] Med Univ Prof Dr Paraskev Stoyanov, Hosp St Anna, Dept Gynecol, Varna 9002, Bulgaria; [Ivanova, Vesela] Med Univ Sofia, Fac Med, Dept Gen & Clin Pathol, Sofia 1432, Bulgaria; [Metodiev, Dimitar] Univ Hosp St Ivan Rilski, Neuropathol Lab, Sofia 1431, Bulgaria; [Metodiev, Dimitar] MHAT Nadezda Womens Hlth Hosp, Clin Pathol Lab, Sofia 1373, Bulgaria; [Yordanov, Angel] Med Univ Pleven, Dept Gynecol Oncol, Pleven 5800, Bulgaria; [Seidel, Anke] Inst Pathol, Kartauserstr 51a, D-79102 Freiburg, Germany; [Juhasz-Boss, Ingolf] Univ Hosp Freiburg, Med Ctr, Dept Obstet & Gynecol, D-79106 Freiburg, Germany; [Hasan, Ihsan] Univ Specialized Hosp Act Treatment Oncol Prof Iva, Sofia 1756, Bulgaria; [Alkatout, Ibrahim] Univ Hosp Schleswig Holstein, Dept Obstet & Gynecol, Campus Kiel, D-24105 Kiel, Germany; [Watrowski, Rafal] Helios Hosp Mullheim, Dept Obstet & Gynecol, D-79379 Mullheim, Germany; [Watrowski, Rafal] Univ Freiburg, Fac Med, D-79106 Freiburg, Germany",Medical University Pleven; Medical University Varna; Medical University Sofia; Medical University Sofia; Medical University Pleven; University of Freiburg; University of Kiel; Schleswig Holstein University Hospital; University of Freiburg,"Watrowski, R (corresponding author), Helios Hosp Mullheim, Dept Obstet & Gynecol, D-79379 Mullheim, Germany.; Watrowski, R (corresponding author), Univ Freiburg, Fac Med, D-79106 Freiburg, Germany.",drstoqn.kostov@gmail.com; ykornovski@abv.bg; vivanova@medfac.mu-sofia.bg; dimitarmetodievvv@gmail.com; angel.jordanov@gmail.com; st_slavchev@abv.bg; yonka.ivanova@abv.bg; anke.seidel@ifpss.de; ingolf.juhasz-boess@uniklinik-freiburg.de; ihsan_hasanov@abv.bg; ibrahim.alkatout@uksh.de; rafal.watrowski@medizin.uni-freiburg.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001635337500001
J,"Stoyanov, G; Marchev, D; Popov, H",,,,"Stoyanov, George; Marchev, Dobri; Popov, Hristo",,,,,,,,,,,,,,,,,"[Stoyanov, George] Multiprofile Hosp Act Treatment, Dept Pathol, Shumen 9700, Bulgaria; [Marchev, Dobri] Multiprofile Hosp Act Treatment, Dept Urol, Shumen 9700, Bulgaria; [Popov, Hristo] Med Univ Varna, Fac Med, Dept Gen & Clin Pathol Forens Med & Deontol, Varna 9002, Bulgaria",Medical University Varna,"Stoyanov, G (corresponding author), Multiprofile Hosp Act Treatment, Dept Pathol, Shumen 9700, Bulgaria.",georgi.geesh@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOS:001651399500001
